Argentina,ARG,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,875.7655156202609,926.8350435956194,963.6464179019295,993.7227684008262,1011.6110346296687,1031.4847816055963,1079.630063585161,1089.989984204373,1212.1823364112138,1237.9391212848134,1192.0080179029503,1203.3083147453206,1254.2406702191572,1296.6527406613734,1285.8604676470968,1328.2349094386473,1412.3962129842234,1451.3048458997175,1319.6328046408098,1303.2185490520965,1346.5027221997573,1408.7404226936228,1494.3909644155683,1572.834183119014,1643.3302590760459,1721.1386856875238,1839.8216817854805,1958.038754241794,2023.4615794802892,2077.5395733577075,2108.9904020205922,2003.6675174161148,2169.487543864434,2282.822563185055,2397.486533382308,2362.853105988621,2443.844135151495,2759.5132702876654,2716.5982152640654,2877.6526533134265,2929.0750285556824,3000.603523265646,2967.3765580521826,3074.7020705656264,,,,,,,,
Armenia,ARM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2708.532086953074,2606.1253897923807,1890.3052268044553,1162.4513463928577,1017.5732197729919,1016.9189552609831,1171.6033657300104,1445.2448448960054,1255.3424572989154,1259.8135388627056,1257.052576231891,1235.8236946851603,1208.0371345011347,1292.1103128236355,1409.7715237242498,1488.557208705828,1602.8489806329849,1730.7988668592957,1626.9912962334179,1618.5967933026932,1685.8472663784628,1774.6816634892195,1872.413079647724,1928.7340356415987,1976.8644915274765,,,,,,,,
American Samoa,ASM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1825.6256497241225,1947.152532671945,2012.6605846211135,2211.689497716895,2417.2114265245814,2625.2195293291184,2765.0845420993905,2969.488939740656,3102.0068282121742,3329.6093941123704,3609.97841208923,3751.6425755584755,3880.928891249905,4230.34379671151,4578.882168622022,4781.616641474124,4901.589111380318,5251.19785794814,5416.283604958908,5665.97767672592,5915.26000544514,6154.88840910096,6388.660563806688,6356.005974480611,6684.343438071488,6994.161250423731,7309.1173560323,7525.697751962417,7800.551700309772,8129.095890098116,8527.214094145675,8522.1414720497,8558.33421774641,8717.645238893443,8837.004452789446,9027.88477036395,9151.392717393863,9338.471176060712,9837.81666658068,10097.136633846942,10260.446243541764,10712.695361655675,10899.75434991467,10527.294187838923,10657.902116931145,10571.425342833596,10617.151287621327,10972.880149255638,10749.111060609861,10791.616480311573,10726.928183190168,10627.293865037926,10407.740307075934,10220.887301346338,10071.398978500565,,,,,,,,
Austria,AUT,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1814.676016691784,1882.2237108538604,2006.7703956204493,2124.359183930569,2232.8965042087952,2305.357707977663,2375.012735476572,2448.6925440402724,2608.624237954431,2814.6546423860595,3019.116158565738,3213.126836381982,3404.4692075409976,3620.5620399901663,3769.0297113924157,3734.4454731773185,4068.190905455999,4137.714162646678,4335.053928663285,4541.537931696785,4684.457759940382,4697.365865517373,4730.570071321628,4827.484061566456,5070.995792597013,5280.777159505274,5321.41297372161,5536.14415362107,5716.834247006421,5896.135567808512,6111.476520119565,6347.2200963237265,6227.498048964705,6137.2694634319605,6205.804903606524,6344.393087408367,6607.222977410402,6620.447861651314,6706.708676887404,6972.189816128575,7076.269483394382,7333.2319526284355,7427.656445091207,7695.080037082172,7808.157792139615,7977.681597417739,8244.401951904792,8207.474738975541,8233.014832909852,7944.796096231681,8382.711154453378,8425.16775320399,8548.882199281114,8509.611580336052,8355.841951821338,,,,,,,,
Azerbaijan,AZE,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2569.8238376630616,2631.0288394097342,2276.0615276244403,2119.736350536372,1961.943250554528,1952.022485799983,1852.891923225557,1813.6701432079865,1936.939213951725,2022.4859854060317,2040.4790895310987,2106.4700660814674,1996.7082520083945,2235.4598559648293,2281.9478721483174,2388.3887343076913,2552.2862143543266,2118.210527542447,2040.760435447429,1620.3874199013037,1603.4313740649227,1705.4246326371006,2052.650965211756,2092.5365206294578,2202.3939182884587,,,,,,,,
Burundi,BDI,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgium,BEL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1576.3388146312298,1627.5135704165573,1753.1438918471272,1880.9938243896243,2062.994975641688,2163.9603337691406,2255.1884184891655,2357.584930410643,2596.17771778388,2830.5939685872904,3031.521045566648,3217.045263999507,3612.3555328095695,3941.603741433751,4134.390881111422,3887.477425081882,4247.406379991011,4404.82432074193,4623.3896849180055,4906.085080777736,4893.885351429653,4910.953280977691,4904.070014893008,5043.97535594266,5285.543762325765,5502.668409223977,5617.419821872691,5876.962998040371,6057.062732082203,6205.763770016333,6380.31321975416,6655.414381108635,6850.663772535982,6881.072143071405,7176.240506868448,7379.737079047839,7527.688544938645,7701.612130932906,7913.058580371592,7944.129807315738,8247.67711254725,8267.18721595245,8311.892679466378,8411.900657017408,8576.223496534016,8509.99707308703,8683.671285001325,8614.679503468007,8521.496739534265,7903.955478876335,8393.94962326946,8028.79873139472,7988.52464388906,7989.671852635181,7709.123077882466,,,,,,,,
Benin,BEN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,10.361415900434563,11.405369648030293,17.971233632234195,16.357311536508913,17.46232208039594,18.78434102653245,20.583941029546697,44.81805656258704,24.11320991299418,26.86532049675282,30.95214113973395,17.018610714078708,35.47862341023405,31.44602813371317,32.35622072101425,30.100747421332684,29.858468725493395,34.97788735216151,32.73302702181666,33.89553823679696,35.70722793642829,37.92752288568718,37.85368883321437,37.98497955732811,40.85000424211582,43.68248155180807,47.12678482912078,44.04494832540347,50.9678815435726,57.01610297651208,60.3157968735896,67.00949153117092,63.45303587524977,69.03493218236268,72.27509102182621,73.42938182100345,77.93924924613435,84.3207336150836,85.6907931675002,92.9522502808153,89.03620874364357,90.4726326277866,93.90099459390245,97.12813490240647,,,,,,,,
Burkina Faso,BFA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,10.383729403872728,10.238410029719509,14.64618266364811,16.148532059366776,16.211437845434315,16.509540183775666,17.49473634958799,20.63555251973095,20.27881205620183,18.134210193487377,21.670286738169867,24.481867473237298,27.865195018252308,30.65187711635736,31.690585173168415,35.9716820336132,37.50612397683612,40.647068216268465,48.563462463904166,47.93385531148975,48.735462135667404,58.6220614399825,65.3683764141411,69.30768113598792,76.48989453036809,80.41584803500204,82.45709457383809,87.62331105283872,95.96478947420573,103.36447175789505,113.76125874953114,121.46280851743464,127.76989281848809,163.16049332902705,173.73181487899697,194.58197760872065,203.99493161781572,205.93266800126239,224.8430049020901,245.9041708683158,263.98198986818574,281.44399594218316,299.4803504007745,317.2453699555298,,,,,,,,
Bulgaria,BGR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,2292.653983326685,2486.0660898766355,2683.109678995407,2842.231221219197,3035.636187838145,3247.551349251176,3437.797692301489,3648.387026505009,3772.2894105330424,3973.6907883340755,4125.353428596204,4397.8905645409895,4582.125337453961,4772.294599549878,4678.285823398951,4646.26093875636,4838.620324969717,4940.518486666846,4963.178885773212,4758.731902555651,4361.14451575101,3735.525453609556,3807.6969063819997,3825.3866157183597,4211.1251314080655,4350.443259252315,3970.131139446886,3932.40178442314,3613.3672666048283,3673.6068714342855,3859.090024874075,3853.8190041011026,3997.902596250936,3971.822736190627,4165.180392355528,4366.912765151844,4523.32287831241,4674.503150524901,4483.747138637505,4560.414917033766,4863.691441100615,4761.912583384798,4639.706322611549,4708.92745757231,,,,,,,,
Bahrain,BHR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,1861.5363302625199,1850.7627198808932,1948.3150971040245,2124.69561425874,2455.141065390929,2999.5600645238696,3520.043635856243,3662.6051639106468,4251.551066204784,4578.110564128022,4806.189227141456,5137.884030617594,5474.686984277569,14868.194753552456,15378.41726618705,15839.767567903757,14148.082260778241,14786.784376118527,14809.662855326982,14972.420750727651,13533.427341408067,17450.8990567569,20228.14615994632,18969.95216214303,18902.524578502744,18836.644773024673,19238.69558089185,19393.76996330024,18980.456068414598,18697.237441702906,19228.84683063634,19663.94235651937,19786.548385107213,18900.93118851618,21024.014298369813,21230.075562755606,20501.05138525293,18562.73241691982,17542.877927310372,18442.790107486126,18889.06397860862,18942.167732434023,19483.65384691596,19969.736121555845,,,,,,,,
"Bahamas, The",BHS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2917.466752404707,2043.805217944441,1100.3968912910777,732.1871447009255,935.3246525424405,979.3290382924853,1085.0230733739177,1277.9945787138922,1610.4264847721504,1653.4979174161224,1822.292940289758,1851.7582644963018,1873.328236165596,2008.481850164816,2109.6537174801947,2197.6910810329587,2212.619446704678,2236.8456509133516,2843.23749705837,2785.8938817613307,3068.1527164946074,3270.5144501597856,3413.37054965009,3402.2941989335905,3360.899316394983,,,,,,,,
Belarus,BLR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4380.751349350321,4426.01321359028,3912.701745319078,3450.2224327452254,3068.3619904458365,2790.0207488234796,2806.615123141543,2952.9229400382487,3015.4002750010104,3005.3642570495012,2996.309475019565,3009.4024816717933,3000.745625078303,3063.0569385823806,3174.0530923174224,3245.372087813272,3365.981865135008,3393.908536105135,3481.7435165987354,3299.460902177402,3566.1730126923326,3632.87856030924,3704.3090406142333,3657.124679306647,3690.1036829597033,,,,,,,,
Belize,BLZ,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,162.10680833664122,170.01112269087346,169.7180558796699,177.31186044818614,184.87547037936133,194.68552376793716,210.85337450225273,221.64978895877823,231.00039569512225,246.50946777664498,258.57113861698554,257.21409593334664,246.3802686655927,244.56463496209008,237.09485203495976,227.38483065656564,225.9273303616008,237.65180615372677,249.3834128227972,257.46195777623893,271.50166924526536,280.88751800513336,303.00262880627173,322.9906149455361,341.7726087362945,360.10362272755776,378.7348608972723,395.80409049046887,409.16918156209965,407.44095888395856,408.7543636672138,422.3318854506497,429.925746722727,439.9823399443528,469.21381519032803,499.12692086056063,530.2151588194686,519.300815244591,537.5414982932087,586.3094684968704,617.9153513681765,642.5917412769733,682.9341576821157,728.2229061919741,,,,,,,,
Brazil,BRA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,453.9099414164477,492.4581098830435,547.0984259354365,596.6522369980111,642.6004513410079,712.3774864919828,779.718175249008,848.9223386105966,929.3303173199314,1003.3986629784777,1008.508081055183,1043.0320611560862,1098.7775979926914,1195.0367011722976,1268.8987052355415,1339.619776393943,1352.9869780258996,1403.7344093851395,1433.5210152690331,1444.2514290331019,1469.8593018769934,1478.3311874173312,1522.1450904004412,1551.6975251507524,1619.4506242252714,1672.6319792510014,1748.4233613653455,1795.079231966379,1820.0459320469265,1885.6654649711168,1737.9761565953058,1797.26816236679,1873.8123686827475,1948.5817401878778,2008.5672100652143,2065.1922017737443,2160.232632599067,2222.4157920932666,2189.9977775270036,2366.3801201966908,2422.576221116539,2492.83786417253,2560.095559741949,2610.9992816757526,,,,,,,,
Barbados,BRB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,1716.3544055500267,1654.087263528071,1576.4934760004026,1548.790129217051,1496.9966114009758,1447.9232297775409,1401.266416510319,1356.5979475070385,1313.5404586949232,1745.4142964330756,2333.8605556958046,2706.4746049942682,3146.639167706712,3344.4816053511704,3300.032865265916,3233.03526749777,4189.944134078212,4260.791359587188,4258.906867438076,4272.166396872423,4413.3995405024825,4758.197075871615,5212.266387555187,5532.053368044257,6342.424029662618,6793.0345269043355,7592.228980093546,7730.702916114846,7356.785763427051,7528.614124087373,7166.586450984305,7359.056935558606,8532.813625386603,8572.355955290586,8426.116051342044,8374.283813652068,8528.0978381404,8474.444051507146,8695.629895134905,8645.307572471362,8612.573660169463,9067.121785192581,9698.762697290758,10121.059099112937,,,,,,,,
Bhutan,BTN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,555.5855169234808,590.4151380877393,587.3385643861652,601.3628465114587,623.5158566229678,709.7653364855846,801.4022080351633,684.2298885569488,697.5648992717822,737.9941765550432,819.2185336060681,888.2976289773667,882.1948460672575,918.4965654480347,890.7551919690808,915.1993244716589,978.7853674983975,1043.6679613867013,1022.1346238201705,1099.6042235456591,1164.631966082648,1210.4972898898686,1293.4741138224376,1405.5301398268502,1392.1123495422407,1422.1985333156358,1463.667343339551,1472.1120698244426,1658.860408287567,1483.0297791614714,1419.8441732734718,1646.5748072215774,1978.1010770864095,1677.5970015608023,,,,,,,,
Central African Republic,CAF,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5630.520717774553,5605.111926002955,5791.124959707747,5966.0409196372075,6468.926261319534,6909.899380018294,7359.088188347965,7630.168528316676,8030.418434246047,8532.90850294845,8962.202213468392,9166.683665700879,9803.558418959943,10241.920858454181,10804.600795450046,10466.58262497421,11075.954225296855,11797.262588309297,12269.019295959726,12422.761126314916,12803.975514922764,13239.408757040464,12981.078667936566,13457.065791347792,14343.392033437038,14857.25859291089,15363.399577583043,15798.28727328703,16389.33810475293,16464.039506714522,16167.374558604273,16181.588748180111,16164.419040336024,16320.127298240976,16388.28050241472,16532.382036352014,16607.206336677427,16653.67705447759,16435.786987526153,16678.932595154034,17037.072280828907,16840.193750652383,16960.63967185797,17208.52351666482,17264.73674381443,16948.275220939697,16508.339552022288,16683.133659328607,16377.479696134866,15450.730688593841,15269.745476893044,15644.540277549986,15336.624856521341,15750.811633478754,15588.487146431451,,,,,,,,
Central Europe and the Baltics,CEB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,2088.9539320850527,2243.5373376912094,2389.9888684170733,2522.681551942469,2683.0476945750042,2848.0276302270413,2984.6592918247793,3124.9460324923475,3161.2682993215863,3307.3218246268593,3279.077795164387,3320.0518523441287,3436.8255607714614,3562.9110680865783,3646.653521041995,3762.2450998640084,3867.9784566496255,3934.0784561406635,3948.025174875462,3744.0517302346743,3469.592190573346,3217.3401324806773,3148.027473601788,3172.2227183874465,3299.390049061093,3426.015136491923,3383.4325456980946,3337.0151908203657,3281.6145166384986,3341.7268012680456,3430.7250542473785,3454.635940579181,3588.3234614156468,3676.6264545189883,3739.6534658829373,3888.5255986384586,3984.58899891276,4048.7654873770216,3840.5360281048343,4017.412246738929,4096.894084109516,4093.4593570974594,4075.3429300187327,4115.630201188394,,,,,,,,
Switzerland,CHE,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,3075.55031347677,3225.9940297672524,3278.0061770977327,3351.4527908606706,3454.5193245109713,3586.288810054927,3653.428978226097,3749.633873712091,3852.1921105708016,4022.7254245861614,4306.508607111903,4615.348217618086,4776.267394308473,5010.188911439311,5027.119384426637,4878.812967845428,5082.900383720502,5324.959951754242,5520.446729869982,5779.13737128368,5992.333459083509,6119.695804612915,6189.342433607889,6330.493382457987,6601.038674359056,6854.327383385636,6994.485344990348,7163.214774520076,7203.885833470086,7369.286670261318,7445.292016894004,7538.406741904165,7430.297508611908,7235.0940761126885,7155.485684095687,7283.3801587828,7393.539172917977,7341.612372910573,7481.433546915113,7646.706161863865,7845.634547795525,7992.277575729745,8031.432225636202,8195.120834565903,8205.829118527665,8305.371101562905,8360.576135492376,8163.29557600551,8305.923041970273,8021.223603665938,8174.408162446362,7928.190669882885,7886.094306253416,7807.058815385076,7520.166024945019,,,,,,,,
Channel Islands,CHI,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,758.0842792610616,784.563805686412,754.7651584104607,797.2123444641007,727.9456209112977,765.3031239897495,790.4384567862802,830.4192193969553,872.5859141951877,898.7929025613985,914.706478038065,882.5815115391964,901.2639989619684,961.3296544103035,982.6067570764399,1022.4937436583573,1048.6294740790058,1115.386756042104,1202.3351427899613,1231.2945013021188,1307.4820757642065,1450.483907000408,1508.959675779765,1583.7390964003537,1741.0248435227911,1922.8238984643888,2066.13565310259,2174.2055707833074,2390.815746279917,2497.752869223991,2627.3549215284897,2726.2375754996083,2896.0637897002052,3063.8721545544545,3097.0656452911476,3226.3465685516762,3346.4807270911683,3347.665408953908,3306.868759559465,3318.3052478563777,3596.1066459495646,3820.371056681581,3893.506111533887,3895.4361560974244,,,,,,,,
China,CHN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,151.9893473466452,163.91192881918263,175.93373698891082,174.23335369578498,199.03971540656593,204.03036473135379,220.65705306559403,246.55577227779725,267.37426535466795,281.6246872563657,285.8177756983957,299.19792193371205,317.0202577908943,336.4116413088033,362.81207185264117,391.351624968363,426.55449316673355,461.7975182229968,487.37317302105214,510.6198549135163,548.9537531065886,604.6936830991356,662.6370455856895,727.1073596596844,770.2802411908486,821.0808591022956,852.7406865435034,870.6172223183983,913.9634479758289,992.9433847201708,1076.5491213586508,1194.8562949078414,1379.4846321018317,1585.8387824778658,1782.3121529162704,2039.0146603408034,2325.9267690276465,2446.3690545840236,2612.4566200441686,2943.58995443689,3295.784868051761,3466.0195393556296,3757.185088465714,3905.3175980056276,,,,,,,,
Cote d'Ivoire,CIV,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,90.40252203801907,97.15745058849656,106.9138758389503,109.48365097589328,117.88769183923912,131.1830696838306,140.7785973381518,154.26936573994237,191.08675338603726,176.90674521695462,183.95612611595894,182.7199660621411,175.28455459731418,130.64619980138036,150.44045734300474,151.60862277679485,171.144590639957,175.76438263824602,161.30238107264427,160.61404436742583,148.35153152542807,152.74591352104335,143.7320222329558,145.77296440408236,175.10823808034937,160.01678758399362,169.73740521391835,183.80741774854513,172.4592120810278,170.42001420265993,178.0757703995044,172.13400417340137,169.40404055959968,168.02460492783382,166.1024927761757,175.72393439907907,180.9998132982132,189.48404078569882,194.50847727137975,209.0431448952611,192.04268959195403,229.84263298706557,229.20194818985647,270.57403050285154,,,,,,,,
Cameroon,CMR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,153.75678061366912,156.84044627274847,154.17175333433923,170.8202583096967,176.14256435726145,167.41186002473273,156.85872133849355,157.86296720730678,157.33843059707206,157.9832418043846,199.6817776956247,224.0525187062299,218.5988205186809,210.02106520749177,229.79820800236305,214.28475368427382,213.5346258184256,215.9007611175648,216.69689722146424,205.1525214950851,198.17080030522038,194.5813384623655,196.76821225147603,172.23315185422646,164.77885005556084,170.4563368063996,180.4725152051322,177.37136751088872,182.39369512414234,180.16652183990638,169.81585468203482,159.3562109617342,171.69769026250302,197.50845464090435,191.37292476005013,252.2064117663727,260.4117299568165,273.8977373533192,271.3870096774858,267.5817671323264,262.0682323177419,252.74948266231738,257.3863360583557,279.9155230915732,,,,,,,,
